seed_index,label,t,variant,terminal_rms,optimized_grid_terminal_rms,path_mean_squared_rms,suffix_one_step_rms,suffix_quarter_rms,null_semigroup_error,negative_rms,squared_margin,state_shift_rms,null_terminal_change_rms,conditional_terminal_change_rms,null_target_probability,null_target_success,conditional_target_probability,conditional_target_success,rival_target_probability
53,3,0.625,tube1,0.029077334329485893,0.029081253334879875,0.0003508221125230193,0.026662584394216537,0.016856735572218895,0.0,0.028202826157212257,-5.009194137528539e-05,0.0042785825207829475,0.007191919256001711,0.007066501770168543,0.4608909487724304,True,0.853600263595581,True,0.8330132365226746
54,29,0.625,tube1,0.02675609476864338,0.026753045618534088,0.0002945003507193178,0.02422376349568367,0.014925996772944927,0.0,0.025771161541342735,-5.1735842134803534e-05,0.011307338252663612,0.012257094494998455,0.012062129564583302,0.00023029957083053887,False,0.0018135635182261467,False,0.0011634697439149022
55,16,0.625,tube1,0.025340896099805832,0.025315331295132637,0.00026573147624731064,0.023188622668385506,0.014315205626189709,0.0,0.028135735541582108,0.00014945858856663108,0.007031027227640152,0.012344545684754848,0.01134506892412901,0.032907262444496155,False,0.02500380389392376,False,0.03222670778632164
48,62,0.625,path1,0.025642434135079384,0.02563493885099888,0.00026739315944723785,0.023398369550704956,0.014421690255403519,0.0,0.02326379343867302,-0.00011633033864200115,0.011097254231572151,0.023477783426642418,0.0218981746584177,0.9957864880561829,True,0.9983429908752441,True,0.9944403767585754
49,59,0.625,path1,0.019679538905620575,0.01967160776257515,0.00015768612502142787,0.017712311819195747,0.010465412400662899,0.0,0.023562554270029068,0.00016790971858426929,0.008684894070029259,0.009100000374019146,0.009028958156704903,0.009991602040827274,False,0.020665746182203293,False,0.015487421303987503
50,7,0.625,path1,0.03265269100666046,0.0326295904815197,0.0004327391507104039,0.0295491274446249,0.01759461872279644,0.0,0.03568242862820625,0.0002070374321192503,0.015055901370942593,0.01600288599729538,0.015568774193525314,0.11852457374334335,False,0.20675918459892273,False,0.11790004372596741
51,12,0.625,path1,0.027306800708174706,0.027286307886242867,0.00029528787126764655,0.025012824684381485,0.015599818900227547,0.0,0.030578693374991417,0.00018939509755000472,0.0012273857137188315,0.002989131258800626,0.0029393627773970366,0.11505380272865295,True,0.2959977090358734,True,0.2278963178396225
52,81,0.625,path1,0.022251123562455177,0.02224758267402649,0.00019547883130144328,0.020557967945933342,0.013265075162053108,0.0,0.023848481476306915,7.3637580499053e-05,0.00875500775873661,0.01684587635099888,0.016317440196871758,0.012496774084866047,False,0.025889093056321144,False,0.005939038936048746
53,3,0.625,path1,0.02900736778974533,0.029010403901338577,0.0003493615076877177,0.026604605838656425,0.016850782558321953,0.0,0.028098974376916885,-5.1875016652047634e-05,0.008333221077919006,0.011649617925286293,0.011453754268586636,0.49511998891830444,True,0.8583645820617676,True,0.8532675504684448
54,29,0.625,path1,0.026732172816991806,0.02672872133553028,0.00029382173670455813,0.024217426776885986,0.014954599551856518,0.0,0.02582673728466034,-4.758866271004081e-05,0.010357685387134552,0.012069065123796463,0.011970425955951214,0.00020112299534957856,False,0.0017135452944785357,False,0.0010938398772850633
55,16,0.625,path1,0.025249745696783066,0.025222383439540863,0.000263808760792017,0.023115064948797226,0.014292510226368904,0.0,0.028093481436371803,0.0001516940537840128,0.009489324875175953,0.015398429706692696,0.014233177527785301,0.03305889666080475,False,0.025544023141264915,False,0.035530343651771545
24,26,0.125,unchanged,0.30068501830101013,0.2866116464138031,0.024780772626399994,0.28347596526145935,0.10475863516330719,0.0,0.31169119477272034,0.006739921867847443,0.0,0.0,0.0,0.11656724661588669,True,0.2612209618091583,False,0.008940191008150578
25,60,0.125,unchanged,0.15884824097156525,0.15628676116466522,0.006567508447915316,0.15485131740570068,0.09124370664358139,0.0,0.24849829077720642,0.036518633365631104,0.0,0.0,0.0,0.00252828118391335,False,0.5144913196563721,True,4.478585651668254e-06
26,36,0.125,unchanged,0.33585846424102783,0.3286135196685791,0.029681142419576645,0.3284463882446289,0.19774773716926575,0.0,0.33267050981521606,-0.002131246030330658,0.0,0.0,0.0,3.825104795396328e-05,False,0.08118085563182831,False,0.00010924191155936569
27,10,0.125,unchanged,0.2903103232383728,0.2848164737224579,0.02169192209839821,0.28175437450408936,0.15562854707241058,0.0,0.3424171805381775,0.03296944499015808,0.0,0.0,0.0,0.02310757339000702,False,0.971131443977356,True,0.007284951396286488
28,18,0.125,unchanged,0.2376175969839096,0.23144574463367462,0.01582433097064495,0.23253105580806732,0.14140728116035461,0.0,0.24852092564105988,0.005300525575876236,0.0,0.0,0.0,6.659297014266485e-06,False,0.020214829593896866,False,0.023660307750105858
29,44,0.125,unchanged,0.22174081206321716,0.21674638986587524,0.013109719380736351,0.214959055185318,0.14581160247325897,0.0,0.31081053614616394,0.04743420332670212,0.0,0.0,0.0,4.2037107050418854e-05,False,0.028589557856321335,False,0.0009533528354950249
30,85,0.125,unchanged,0.4332119822502136,0.42320337891578674,0.0518769733607769,0.38857048749923706,0.08455461263656616,0.0,0.2806423306465149,-0.10891249775886536,0.0,0.0,0.0,0.0014752893475815654,False,0.9998610019683838,True,0.0035925868432968855
31,25,0.125,unchanged,0.20185630023479462,0.19841368496418,0.011054729111492634,0.20450375974178314,0.1433173269033432,0.0,0.20016278326511383,-0.0006808266043663025,0.0,0.0,0.0,4.499431724980241e-06,False,0.0010522513184696436,False,1.1057966730732005e-05
24,26,0.125,root1,0.2884843051433563,0.2729697823524475,0.022743040695786476,0.27376124262809753,0.09648573398590088,0.0,0.2905011475086212,0.0011677220463752747,0.020923947915434837,0.05431109294295311,0.029878854751586914,0.11668762564659119,True,0.32105350494384766,False,0.007834519259631634
25,60,0.125,root1,0.1578822284936905,0.15534467995166779,0.006483535747975111,0.15380489826202393,0.09101501107215881,0.0,0.2486947923898697,0.03692229837179184,0.009497269056737423,0.00843143556267023,0.008669368922710419,0.0024366620928049088,False,0.47113099694252014,True,6.466347258538008e-06
26,36,0.125,root1,0.3236623704433441,0.3162749111652374,0.027184102684259415,0.31607842445373535,0.2016255110502243,0.0,0.3166421353816986,-0.004495091736316681,0.017619045451283455,0.047278232872486115,0.037841979414224625,3.521234975778498e-05,False,0.05050274729728699,False,0.00012297977809794247
27,10,0.125,root1,0.28389856219291687,0.27821528911590576,0.020636802539229393,0.27586761116981506,0.15512172877788544,0.0,0.3386828899383545,0.03410770744085312,0.01571219600737095,0.023574963212013245,0.02062094397842884,0.020700853317975998,False,0.9709416627883911,True,0.006213171873241663
28,18,0.125,root1,0.23325929045677185,0.22759687900543213,0.015252606011927128,0.22937186062335968,0.1406511813402176,0.0,0.24337933957576752,0.004823606461286545,0.012241348624229431,0.01577562466263771,0.01743924804031849,8.233218068198767e-06,False,0.01898789592087269,False,0.022642724215984344
29,44,0.125,root1,0.20240817964076996,0.1985674798488617,0.010831392370164394,0.19731266796588898,0.1314273327589035,0.0,0.30780473351478577,0.05377468094229698,0.020592302083969116,0.06500453501939774,0.04476365074515343,8.661651372676715e-05,False,0.037254516035318375,False,0.0016387745272368193
30,85,0.125,root1,0.42715984582901,0.4168315529823303,0.0506010577082634,0.3789856731891632,0.08619069308042526,0.0,0.2926895022392273,-0.09679839015007019,0.017181165516376495,0.041640572249889374,0.03986653313040733,0.001863598357886076,False,0.9998075366020203,True,0.0072325244545936584
31,25,0.125,root1,0.19651097059249878,0.19315841794013977,0.010595197789371014,0.19581711292266846,0.13797561824321747,0.0,0.20142340660095215,0.001954827457666397,0.0020253299735486507,0.017000850290060043,0.04197937622666359,3.792810957747861e-06,False,0.0009232356096617877,False,1.8553542759036645e-05
24,26,0.125,root4,0.2621210515499115,0.25190719962120056,0.01849174313247204,0.24755129218101501,0.0790647640824318,0.0,0.2416049987077713,-0.010334469377994537,0.07467365264892578,0.1543520987033844,0.09850248694419861,0.013595886528491974,False,0.3948349058628082,True,0.018848614767193794
25,60,0.125,root4,0.1544061154127121,0.15200722217559814,0.0061977338045835495,0.15005958080291748,0.09041952341794968,0.0,0.24847784638404846,0.03789999336004257,0.038191743195056915,0.03467460349202156,0.03623870387673378,0.002275622682645917,False,0.4013625681400299,True,3.551593908923678e-05
26,36,0.125,root4,0.29076871275901794,0.2829495966434479,0.02166801132261753,0.2828822135925293,0.20435893535614014,0.0,0.28374648094177246,-0.004034377634525299,0.06433392316102982,0.15700311958789825,0.12617488205432892,6.138629396446049e-05,False,0.03057805448770523,False,0.0001408110256306827
27,10,0.125,root4,0.26577329635620117,0.2600806653499603,0.01790713146328926,0.2584987282752991,0.1498129516839981,0.0,0.32836052775382996,0.0371851921081543,0.059904132038354874,0.08717270940542221,0.07597137987613678,0.013597614131867886,False,0.9638530611991882,True,0.003662913804873824
28,18,0.125,root4,0.22534340620040894,0.22064019739627838,0.014243188314139843,0.2224016785621643,0.13824552297592163,0.0,0.23026588559150696,0.0022427253425121307,0.04901084676384926,0.057636138051748276,0.05435271933674812,1.279406660614768e-05,False,0.02209639549255371,False,0.02037852630019188
29,44,0.125,root4,0.17323283851146698,0.17054080963134766,0.00800253264605999,0.16820397973060608,0.11497616767883301,0.0,0.30618414282798767,0.0637391060590744,0.07300370186567307,0.17136728763580322,0.13455846905708313,0.0002635789569467306,False,0.11598646640777588,False,0.005059824790805578
30,85,0.125,root4,0.32981452345848083,0.32103657722473145,0.03046397864818573,0.2725679278373718,0.07820311188697815,0.0,0.3270603120326996,-0.0018091723322868347,0.02358090877532959,0.11475913226604462,0.2518084645271301,0.00046501163160428405,False,0.9230796098709106,True,0.0011225814232602715
31,25,0.125,root4,0.19265098869800568,0.18941274285316467,0.010244789533317089,0.18893542885780334,0.09090782701969147,0.0,0.20253583788871765,0.003906361758708954,0.034084729850292206,0.06975795328617096,0.08763696253299713,2.288037649122998e-06,False,0.001721636508591473,False,3.2148422178579494e-05
24,26,0.125,tube1,0.28738394379615784,0.272072970867157,0.02256404049694538,0.27300596237182617,0.09561533480882645,0.0,0.28833505511283875,0.0005475729703903198,0.020923946052789688,0.05832347273826599,0.031780656427145004,0.1134132668375969,True,0.3174307346343994,False,0.007869960740208626
25,60,0.125,tube1,0.15817895531654358,0.15562447905540466,0.006510821171104908,0.154120072722435,0.0904027596116066,0.0,0.24833635985851288,0.036650367081165314,0.009497268125414848,0.008760081604123116,0.008679195307195187,0.0025153704918920994,False,0.5310560464859009,True,4.871417786489474e-06
26,36,0.125,tube1,0.3309532403945923,0.3234289884567261,0.02866204082965851,0.3234097361564636,0.19758157432079315,0.0,0.32604271173477173,-0.0032261982560157776,0.017619043588638306,0.02261376567184925,0.02065897546708584,4.089065987500362e-05,False,0.05418241396546364,False,0.00010098306665895507
27,10,0.125,tube1,0.28392088413238525,0.27825063467025757,0.020647641271352768,0.27586978673934937,0.15513598918914795,0.0,0.3390059471130371,0.03431396931409836,0.0157121941447258,0.022900130599737167,0.021304775029420853,0.020381255075335503,False,0.9699292778968811,True,0.006148947402834892
28,18,0.125,tube1,0.23304422199726105,0.22742386162281036,0.015228290110826492,0.22935615479946136,0.1406797468662262,0.0,0.24357490241527557,0.00501912459731102,0.012241349555552006,0.015706369653344154,0.018727317452430725,8.284506293421146e-06,False,0.019242918118834496,False,0.02194691076874733
29,44,0.125,tube1,0.20650887489318848,0.20264244079589844,0.011320221237838268,0.20095203816890717,0.1345302015542984,0.0,0.30866187810897827,0.05262623727321625,0.020592305809259415,0.04963906481862068,0.035873930901288986,5.884331403649412e-05,False,0.03404087945818901,False,0.001285632373765111
30,85,0.125,tube1,0.42777833342552185,0.41747772693634033,0.050723571330308914,0.3795362114906311,0.08443298935890198,0.0,0.29021379351615906,-0.09877026081085205,0.01170017383992672,0.031677063554525375,0.03236696124076843,0.0017128349281847477,False,0.9998138546943665,True,0.0057911998592317104
31,25,0.125,tube1,0.1957893669605255,0.19241565465927124,0.01052823755890131,0.19435818493366241,0.13472740352153778,0.0,0.20140783488750458,0.002231638878583908,0.004407159052789211,0.024479689076542854,0.047633107751607895,3.033308075828245e-06,False,0.0009634257876314223,False,1.8828952306648716e-05
24,26,0.125,path1,0.2875928282737732,0.27223774790763855,0.02259794995188713,0.27315282821655273,0.09578331559896469,0.0,0.2887458801269531,0.0006645470857620239,0.020923946052789688,0.05756437033414841,0.031404465436935425,0.11624626070261002,True,0.32249554991722107,False,0.00781215587630868
25,60,0.125,path1,0.15787464380264282,0.15533766150474548,0.006482836790382862,0.15379682183265686,0.09103142470121384,0.0,0.248703733086586,0.03692914545536041,0.009497269056737423,0.008446418680250645,0.008698014542460442,0.0023925916757434607,False,0.46601587533950806,True,6.55420308248722e-06
26,36,0.125,path1,0.3238176107406616,0.3164180517196655,0.027214860543608665,0.3162340223789215,0.20152239501476288,0.0,0.3168540298938751,-0.004461370408535004,0.017619045451283455,0.046676065772771835,0.03742575645446777,3.551915506250225e-05,False,0.05032065883278847,False,0.00011996107787126675
27,10,0.125,path1,0.28388911485671997,0.27820101380348206,0.020632117986679077,0.27586445212364197,0.15511441230773926,0.0,0.3385426700115204,0.03401811420917511,0.0157121941447258,0.023895004764199257,0.020370999351143837,0.0209935512393713,False,0.9720532894134521,True,0.00628318078815937
28,18,0.125,path1,0.2333361804485321,0.22765929996967316,0.015261308290064335,0.22938090562820435,0.14064176380634308,0.0,0.24331656098365784,0.004757177084684372,0.012241348624229431,0.01580527052283287,0.01702510192990303,8.058888852247037e-06,False,0.018997086212038994,False,0.022654324769973755
29,44,0.125,path1,0.20353491604328156,0.19969546794891357,0.010963131673634052,0.19832749664783478,0.13237625360488892,0.0,0.30802157521247864,0.053450826555490494,0.020592303946614265,0.06069314479827881,0.04218136519193649,8.21447538328357e-05,False,0.03595170006155968,False,0.001604654942639172
30,85,0.125,path1,0.4273158311843872,0.4169977307319641,0.05063385143876076,0.37916556000709534,0.08578242361545563,0.0,0.29208579659461975,-0.0972847044467926,0.016211936250329018,0.03947571665048599,0.03819631040096283,0.0018441694555804133,False,0.9998176693916321,True,0.006918711122125387
31,25,0.125,path1,0.1963522583246231,0.192996546626091,0.010580940172076225,0.19542843103408813,0.13745547831058502,0.0,0.20144803822040558,0.0020271018147468567,0.0018659268971532583,0.018284667283296585,0.04331385716795921,3.6278465813666116e-06,False,0.0009209385025314987,False,1.886180143628735e-05
24,26,0.375,unchanged,0.13917279243469238,0.13874955475330353,0.005955997388809919,0.12993358075618744,0.0497431755065918,0.0,0.08690071105957031,-0.011817332357168198,0.0,0.0,0.0,0.05103131756186485,False,0.2612209618091583,False,0.13566622138023376
25,60,0.375,unchanged,0.08761633187532425,0.08679880201816559,0.0024843288119882345,0.08220487087965012,0.042604707181453705,0.0,0.09782148897647858,0.0018924218602478504,0.0,0.0,0.0,0.012569690123200417,False,0.5144913196563721,True,0.0015849422197788954
26,36,0.375,unchanged,0.18698319792747498,0.18595880270004272,0.011456566862761974,0.17903798818588257,0.09080175310373306,0.0,0.16377247869968414,-0.0081412922590971,0.0,0.0,0.0,0.0022750194184482098,False,0.08118085563182831,False,0.008349060080945492
27,10,0.375,unchanged,0.13110888004302979,0.13076052069664001,0.00538635952398181,0.12489541620016098,0.06558754295110703,0.0,0.10860241204500198,-0.005395053885877132,0.0,0.0,0.0,0.0594654306769371,False,0.971131443977356,True,0.12427520751953125
28,18,0.375,unchanged,0.11437711119651794,0.11348780989646912,0.004222506191581488,0.10224813222885132,0.039448369294404984,0.0,0.1213250458240509,0.0016376432031393051,0.0,0.0,0.0,0.0038390345871448517,False,0.020214829593896866,False,0.031567834317684174
29,44,0.375,unchanged,0.10503052175045013,0.10441070795059204,0.003488900139927864,0.10077185183763504,0.0557093620300293,0.0,0.09187781065702438,-0.002589878626167774,0.0,0.0,0.0,0.00034885486820712686,False,0.028589557856321335,False,0.014368297532200813
30,85,0.375,unchanged,0.07836781442165375,0.07744483649730682,0.001965826377272606,0.07190059125423431,0.031748972833156586,0.0,0.16208691895008087,0.02013065293431282,0.0,0.0,0.0,0.999142050743103,True,0.9998610019683838,True,0.9643489122390747
31,25,0.375,unchanged,0.08661994338035583,0.08565755933523178,0.002345204120501876,0.08028615266084671,0.04386066272854805,0.0,0.07700341194868088,-0.0015734890475869179,0.0,0.0,0.0,1.9973280359408818e-05,False,0.0010522513184696436,False,2.5781608201214112e-05
24,26,0.375,root1,0.12460032105445862,0.12451205402612686,0.004857802297919989,0.11300737410783768,0.04148304834961891,0.0,0.09870468080043793,-0.005782626569271088,0.012835688889026642,0.03265968710184097,0.049149710685014725,0.055889349430799484,False,0.2999282777309418,True,0.06358226388692856
25,60,0.375,root1,0.08571674674749374,0.08496588468551636,0.0023826227989047766,0.08049684762954712,0.04188781976699829,0.0,0.09934546798467636,0.0025221616961061954,0.0118196289986372,0.012404892593622208,0.012713083997368813,0.01295622531324625,False,0.5799909234046936,True,0.0015497893327847123
26,36,0.375,root1,0.14931359887123108,0.14876946806907654,0.00740257790312171,0.14314746856689453,0.08305179327726364,0.0,0.14098666608333588,-0.0024173110723495483,0.023991812020540237,0.09014654159545898,0.0413120873272419,0.011536448262631893,False,0.2135649174451828,False,0.017329072579741478
27,10,0.375,root1,0.12399590015411377,0.12393806874752045,0.004905963782221079,0.11774898320436478,0.06156385317444801,0.0,0.10810396075248718,-0.003688517026603222,0.008212192915380001,0.03786472976207733,0.027447493746876717,0.1575142741203308,False,0.9836463928222656,True,0.15440471470355988
28,18,0.375,root1,0.1117527037858963,0.11076672375202179,0.00405401224270463,0.1012536883354187,0.039477791637182236,0.0,0.11652904748916626,0.0010903524234890938,0.002546840813010931,0.013982049189507961,0.01808733120560646,0.0037494536954909563,False,0.01588151417672634,False,0.02344752475619316
29,44,0.375,root1,0.09013503044843674,0.08977127075195312,0.002617829479277134,0.08611346781253815,0.0501081757247448,0.0,0.0885406956076622,-0.0002848692238330841,0.014474548399448395,0.04157812520861626,0.021426638588309288,0.0007103878306224942,False,0.0440063439309597,False,0.01261600200086832
30,85,0.375,root1,0.07776718586683273,0.07690341025590897,0.0019359678262844682,0.07127361744642258,0.03130071982741356,0.0,0.16183263063430786,0.02014206536114216,0.011229012161493301,0.012530592270195484,0.012644510716199875,0.9993002414703369,True,0.9998483657836914,True,0.9626054763793945
31,25,0.375,root1,0.08391126990318298,0.08307618647813797,0.0022487768437713385,0.07817640900611877,0.04401877522468567,0.0,0.07811667025089264,-0.0009388872422277927,0.012758338823914528,0.014189098961651325,0.0177452489733696,2.092580143653322e-05,False,0.0009106865618377924,False,1.708314630377572e-05
24,26,0.375,root4,0.10907843708992004,0.108470618724823,0.0038304291665554047,0.09898322820663452,0.03759709745645523,0.0,0.11086167395114899,0.00039220601320266724,0.055467307567596436,0.08529976010322571,0.11517705768346786,0.024725517258048058,False,0.3817945122718811,True,0.02661309763789177
25,60,0.375,root4,0.08122359961271286,0.08062651008367538,0.0021565889474004507,0.07638592272996902,0.040104418992996216,0.0,0.10402441769838333,0.004223806783556938,0.04705367609858513,0.050267577171325684,0.05057792738080025,0.01373362448066473,False,0.6139443516731262,True,0.001410790253430605
26,36,0.375,root4,0.0991106703877449,0.09910763055086136,0.003431890159845352,0.09298472851514816,0.0463591106235981,0.0,0.10672212392091751,0.0015666866675019264,0.09497284889221191,0.2032623440027237,0.11830432713031769,0.06411192566156387,False,0.5360496640205383,True,0.05599689111113548
27,10,0.375,root4,0.11676818877458572,0.11673333495855331,0.004392694681882858,0.11066639423370361,0.05858326703310013,0.0,0.1145959421992302,-0.0005025798454880714,0.030455639585852623,0.09064201265573502,0.0678611695766449,0.32060346007347107,False,0.9864193797111511,True,0.26244643330574036
28,18,0.375,root4,0.1089961901307106,0.10804291814565659,0.0038774069398641586,0.0996256172657013,0.03992554545402527,0.0,0.10792432725429535,-0.0002325093373656273,0.019459273666143417,0.03655122593045235,0.044154949486255646,0.0035085154231637716,False,0.011829919181764126,False,0.01546299085021019
29,44,0.375,root4,0.08264341950416565,0.08217130601406097,0.002219297457486391,0.07880758494138718,0.04631122201681137,0.0,0.08699718862771988,0.0007385760545730591,0.04582115635275841,0.09184232354164124,0.06235756725072861,0.001391823636367917,False,0.06464696675539017,False,0.02130620740354061
30,85,0.375,root4,0.07317759841680527,0.0724920928478241,0.0017436504131183028,0.06641178578138351,0.030136318877339363,0.0,0.16263286769390106,0.021094487980008125,0.04499732330441475,0.04955489560961723,0.051944904029369354,0.9993372559547424,True,0.9997794032096863,True,0.9049442410469055
31,25,0.375,root4,0.08171755820512772,0.08131255209445953,0.002175529021769762,0.07732044160366058,0.04506862536072731,0.0,0.0792289450764656,-0.00040053343400359154,0.03867856413125992,0.042270317673683167,0.05035039782524109,2.0521953047136776e-05,False,0.0006267828866839409,False,1.045057888404699e-05
24,26,0.375,tube1,0.12351551651954651,0.12343005836009979,0.004780474118888378,0.11185579001903534,0.040830712765455246,0.0,0.09925464540719986,-0.005404598079621792,0.00994656141847372,0.03378670662641525,0.05149313062429428,0.05340703949332237,False,0.307145893573761,True,0.05861074477434158
25,60,0.375,tube1,0.08571461588144302,0.08496353030204773,0.0023824365343898535,0.08050017058849335,0.04188981279730797,0.0,0.0993690937757492,0.0025272220373153687,0.0118196289986372,0.012377184815704823,0.012743801809847355,0.013034237548708916,False,0.575851321220398,True,0.0015504424227401614
26,36,0.375,tube1,0.1641678512096405,0.1634387969970703,0.008899979293346405,0.1575719565153122,0.08732201159000397,0.0,0.15213575959205627,-0.003805793821811676,0.009080617688596249,0.0570438951253891,0.02446586638689041,0.006853041704744101,False,0.16569723188877106,False,0.014709181152284145
27,10,0.375,tube1,0.1246924176812172,0.12460736185312271,0.004953821189701557,0.11842259019613266,0.061943668872117996,0.0,0.10796128958463669,-0.0038925595581531525,0.009350101463496685,0.03444553539156914,0.02553742565214634,0.15944266319274902,False,0.9829941987991333,True,0.1476849466562271
28,18,0.375,tube1,0.1118663102388382,0.11091848462820053,0.004063536878675222,0.10137137770652771,0.03930268809199333,0.0,0.1170266717672348,0.0011811703443527222,0.0016004154458642006,0.012828362174332142,0.017183218151330948,0.0037788497284054756,False,0.016432011500000954,False,0.023050324991345406
29,44,0.375,tube1,0.08976777642965317,0.08933264017105103,0.002581661334261298,0.08581753075122833,0.04938023164868355,0.0,0.08763227611780167,-0.00037883780896663666,0.005851855967193842,0.04770269989967346,0.021508606150746346,0.0006266979617066681,False,0.048398490995168686,False,0.015355385839939117
30,85,0.375,tube1,0.07778999209403992,0.0769200474023819,0.0019365408224985003,0.07132278382778168,0.031292062252759933,0.0,0.16178123652935028,0.02012188546359539,0.011229013092815876,0.012649307027459145,0.012691479176282883,0.9992870688438416,True,0.9998502731323242,True,0.9632022976875305
31,25,0.375,tube1,0.08308564871549606,0.0824011042714119,0.002225014613941312,0.07775645703077316,0.0437794104218483,0.0,0.07876947522163391,-0.0006985948421061039,0.011807628907263279,0.015288776718080044,0.020841749384999275,1.8086931959260255e-05,False,0.0007862031343393028,False,1.2747732398565859e-05
24,26,0.375,path1,0.12469790875911713,0.12459064275026321,0.004864302929490805,0.11309629678726196,0.04142880439758301,0.0,0.09861385822296143,-0.005824875086545944,0.011056579649448395,0.03203113004565239,0.04843826964497566,0.054432354867458344,False,0.30226317048072815,True,0.06333857774734497
25,60,0.375,path1,0.08571659028530121,0.08496573567390442,0.002382609061896801,0.08049705624580383,0.04188794642686844,0.0,0.09934697300195694,0.002522487659007311,0.0118196289986372,0.012402941472828388,0.012714888900518417,0.012931391596794128,False,0.5770763754844666,True,0.001544118975289166
26,36,0.375,path1,0.14756035804748535,0.14704860746860504,0.007232283242046833,0.1414613276720047,0.08233024924993515,0.0,0.13976168632507324,-0.0022407304495573044,0.022804154083132744,0.09323041886091232,0.04198187217116356,0.011638683266937733,False,0.21927224099636078,False,0.016721904277801514
27,10,0.375,path1,0.12403120845556259,0.12397260218858719,0.004907003603875637,0.11780744791030884,0.06165191903710365,0.0,0.10801620781421661,-0.003716239705681801,0.006601033732295036,0.03738437965512276,0.026609299704432487,0.15245693922042847,False,0.9829588532447815,True,0.15230947732925415
28,18,0.375,path1,0.11177954077720642,0.11077743023633957,0.004052750300616026,0.10121921449899673,0.039638787508010864,0.0,0.11648557335138321,0.0010742228478193283,0.004402964375913143,0.014467715285718441,0.017975864931941032,0.0036508089397102594,False,0.01642710343003273,False,0.02345634065568447
29,44,0.375,path1,0.0906897783279419,0.09033521264791489,0.002650148468092084,0.08665076643228531,0.050394266843795776,0.0,0.08868604898452759,-0.00035942066460847855,0.014474548399448395,0.03977438062429428,0.020819544792175293,0.0007575842319056392,False,0.042845532298088074,False,0.012119374237954617
30,85,0.375,path1,0.07784668356180191,0.07695848494768143,0.0019378828583285213,0.07144565880298615,0.031272042542696,0.0,0.1616511046886444,0.02007097378373146,0.011229013092815876,0.013029170222580433,0.012885807082057,0.999275267124176,True,0.9998650550842285,True,0.9654456973075867
31,25,0.375,path1,0.08430524915456772,0.0834139958024025,0.0022612493485212326,0.07838946580886841,0.044082555919885635,0.0,0.0778992772102356,-0.0010390779934823513,0.012758338823914528,0.013813692145049572,0.01649358682334423,2.275277984153945e-05,False,0.0009618033072911203,False,1.8949313016491942e-05
24,26,0.625,unchanged,0.03338439017534256,0.03339299187064171,0.0004497173649724573,0.02981933206319809,0.016120560467243195,0.0,0.032817255705595016,-3.7545221857726574e-05,0.0,0.0,0.0,0.5255113244056702,True,0.2612209618091583,False,0.2729191780090332
25,60,0.625,unchanged,0.0232431311160326,0.023234093561768532,0.00022073269065003842,0.021152030676603317,0.012893603183329105,0.0,0.025611355900764465,0.00011569837806746364,0.0,0.0,0.0,0.2836493253707886,True,0.5144913196563721,True,0.2840924561023712
26,36,0.625,unchanged,0.03392885625362396,0.033935029059648514,0.0004680831334553659,0.031217126175761223,0.01922237128019333,0.0,0.02858317457139492,-0.0003341694246046245,0.0,0.0,0.0,0.03174026682972908,False,0.08118085563182831,False,0.018545132130384445
27,10,0.625,unchanged,0.03159637004137039,0.03159647434949875,0.0004111741145607084,0.028298774734139442,0.016147179529070854,0.0,0.029328055679798126,-0.00013819581363350153,0.0,0.0,0.0,0.799304723739624,True,0.971131443977356,True,0.8909648656845093
28,18,0.625,unchanged,0.019525082781910896,0.01954973302781582,0.00016781050362624228,0.01756567694246769,0.010412899777293205,0.0,0.01918179914355278,-1.3287441106513143e-05,0.0,0.0,0.0,0.01406128890812397,False,0.020214829593896866,False,0.023050397634506226
29,44,0.625,unchanged,0.03166830167174339,0.03161979466676712,0.0003774611686822027,0.029132002964615822,0.017237484455108643,0.0,0.031245272606611252,-2.6614288799464703e-05,0.0,0.0,0.0,0.007036793045699596,False,0.028589557856321335,False,0.033346813172101974
30,85,0.625,unchanged,0.021085672080516815,0.021057413890957832,0.00017728598322719336,0.01924082636833191,0.011981279589235783,0.0,0.026457156985998154,0.00025537560577504337,0.0,0.0,0.0,0.9998212456703186,True,0.9998610019683838,True,0.999879002571106
31,25,0.625,unchanged,0.026441026479005814,0.026438798755407333,0.0002711701672524214,0.024466639384627342,0.015821238979697227,0.0,0.022045515477657318,-0.00021312315948307514,0.0,0.0,0.0,0.0002490251499693841,False,0.0010522513184696436,False,0.0004060036444570869
24,26,0.625,root1,0.02867189422249794,0.028679337352514267,0.00034297071397304535,0.02568715251982212,0.014358027838170528,0.0,0.028638843446969986,-1.894135493785143e-06,0.014342165552079678,0.03629976883530617,0.030769184231758118,0.26350128650665283,False,0.18193253874778748,False,0.17429658770561218
25,60,0.625,root1,0.02295154519379139,0.02294587343931198,0.00021560429013334215,0.02090325392782688,0.012833336368203163,0.0,0.026022007688879967,0.000150371459312737,0.008014005608856678,0.013401585631072521,0.012912970967590809,0.3761957287788391,True,0.7110714912414551,True,0.4364319443702698
